DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
04/18/2018 03:12:41 PM,06/01/2017 12:00:00 AM,T1,Departure,Domestic,417777
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,Miscellaneous Terminal,Arrival,International,116
04/18/2018 03:12:41 PM,09/01/2014 12:00:00 AM,T7,Departure,International,35858
04/18/2018 03:12:41 PM,08/01/2015 12:00:00 AM,T3,Arrival,Domestic,307995
04/18/2018 03:12:41 PM,04/01/2014 12:00:00 AM,T6,Arrival,International,12581
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,T6,Departure,Domestic,195765
04/18/2018 03:12:41 PM,12/01/2016 12:00:00 AM,T8,Arrival,Domestic,146004
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,T4,Arrival,International,18179
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,T6,Departure,Domestic,148828
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,T6,Departure,International,4516
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,T1,Arrival,Domestic,449003
04/29/2020 07:14:24 AM,03/01/2020 12:00:00 AM,TBIT,Departure,International,282244
05/10/2020 06:01:34 AM,04/01/2020 12:00:00 AM,T2,Departure,International,3793
04/18/2018 03:12:41 PM,04/01/2015 12:00:00 AM,T8,Arrival,International,4648
07/11/2018 02:24:22 PM,06/01/2018 12:00:00 AM,T4,Departure,Domestic,371230
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,T5,Departure,International,26298
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,T4,Arrival,Domestic,428312
07/16/2018 02:36:06 PM,06/01/2018 12:00:00 AM,T1,Arrival,Domestic,416239
04/18/2018 03:12:41 PM,01/01/2018 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,110996
05/10/2018 07:49:00 AM,04/01/2018 12:00:00 AM,T7,Arrival,International,76387
04/18/2018 03:12:41 PM,09/01/2016 12:00:00 AM,T1,Departure,International,1023
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,T6,Arrival,Domestic,437748
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,T4,Arrival,Domestic,360943
04/18/2018 03:12:41 PM,02/01/2018 12:00:00 AM,T1,Arrival,Domestic,350204
04/18/2018 03:12:41 PM,03/01/2014 12:00:00 AM,T6,Arrival,International,13893
04/18/2018 03:12:41 PM,08/01/2006 12:00:00 AM,T7,Arrival,International,30644
04/18/2018 03:12:41 PM,12/01/2009 12:00:00 AM,T5,Departure,Domestic,227444
04/18/2018 03:12:41 PM,07/01/2013 12:00:00 AM,T7,Arrival,International,94763
04/18/2018 03:12:41 PM,12/01/2015 12:00:00 AM,T7,Arrival,Domestic,267711
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,TBIT,Departure,Domestic,4051
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,T7,Arrival,International,30695
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,T8,Departure,Domestic,104496
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,Miscellaneous Terminal,Departure,International,805
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,Miscellaneous Terminal,Departure,International,1143
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,T3,Arrival,International,16572
04/18/2018 03:12:41 PM,07/01/2016 12:00:00 AM,T6,Departure,Domestic,351316
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,T5,Departure,Domestic,230927
05/28/2019 06:24:45 AM,04/01/2019 12:00:00 AM,T6,Arrival,International,64515
04/18/2018 03:12:41 PM,12/01/2010 12:00:00 AM,T7,Arrival,Domestic,219208
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,T5,Arrival,Domestic,245031
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,TBIT,Arrival,Domestic,322
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,Miscellaneous Terminal,Departure,International,6125
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,T5,Arrival,International,15241
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,T6,Departure,International,15387
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,T4,Arrival,Domestic,409053
04/01/2021 09:37:48 AM,02/01/2021 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,2237
11/10/2020 06:01:35 AM,10/01/2020 12:00:00 AM,T1,Departure,Domestic,113701
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,TBIT,Arrival,International,420390
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,T7,Departure,Domestic,286987
04/18/2018 03:12:41 PM,04/01/2015 12:00:00 AM,T3,Departure,International,2693
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,T2,Arrival,International,185517
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,T6,Arrival,Domestic,200410
04/18/2018 03:12:41 PM,06/01/2014 12:00:00 AM,TBIT,Departure,Domestic,9219
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,TBIT,Departure,International,306669
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,T1,Departure,Domestic,389021
04/18/2018 03:12:41 PM,06/01/2007 12:00:00 AM,T6,Arrival,International,1659
04/18/2018 03:12:41 PM,04/01/2006 12:00:00 AM,T1,Departure,Domestic,439128
01/10/2021 06:01:37 AM,11/01/2020 12:00:00 AM,T5,Arrival,Domestic,190758
04/18/2018 03:12:41 PM,11/01/2016 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,109948
11/26/2019 01:26:41 PM,10/01/2019 12:00:00 AM,T2,Departure,International,84390
04/18/2018 03:12:41 PM,05/01/2016 12:00:00 AM,TBIT,Arrival,International,544400
04/18/2018 03:12:41 PM,12/01/2012 12:00:00 AM,T4,Departure,International,34930
04/18/2018 03:12:41 PM,09/01/2013 12:00:00 AM,T2,Departure,Domestic,29053
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,TBIT,Arrival,Domestic,2944
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,T7,Departure,Domestic,244868
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,T7,Arrival,Domestic,258890
04/18/2018 03:12:41 PM,10/01/2015 12:00:00 AM,T2,Arrival,International,166891
04/18/2018 03:12:41 PM,02/01/2015 12:00:00 AM,T8,Departure,International,6332
11/14/2019 03:00:43 PM,10/01/2019 12:00:00 AM,T5,Arrival,Domestic,415707
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,T4,Arrival,International,27218
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,Imperial Terminal,Departure,Domestic,256
04/18/2018 03:12:41 PM,11/01/2007 12:00:00 AM,T2,Arrival,International,137579
10/29/2018 10:20:51 AM,09/01/2018 12:00:00 AM,T1,Departure,Domestic,372523
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,79832
04/18/2018 03:12:41 PM,12/01/2016 12:00:00 AM,T3,Departure,International,3024
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,T6,Departure,International,4505
04/18/2018 03:12:41 PM,02/01/2016 12:00:00 AM,Miscellaneous Terminal,Arrival,International,4567
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,TBIT,Arrival,Domestic,329
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,TBIT,Departure,International,419807
10/29/2018 10:20:51 AM,11/01/2017 12:00:00 AM,T2,Arrival,International,80810
04/18/2018 03:12:41 PM,01/01/2010 12:00:00 AM,T7,Departure,International,24425
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,T5,Arrival,International,34062
04/18/2018 03:12:41 PM,03/01/2007 12:00:00 AM,T2,Arrival,Domestic,94524
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,T5,Arrival,Domestic,135622
04/18/2018 03:12:41 PM,10/01/2016 12:00:00 AM,T1,Departure,International,1684
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,T6,Arrival,Domestic,277083
04/18/2018 03:12:41 PM,04/01/2015 12:00:00 AM,T3,Arrival,Domestic,237674
04/18/2018 03:12:41 PM,08/01/2017 12:00:00 AM,TBIT,Departure,Domestic,26327
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,T8,Arrival,International,3666
04/18/2018 03:12:41 PM,06/01/2017 12:00:00 AM,TBIT,Departure,Domestic,25463
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,T1,Departure,Domestic,389745
04/18/2018 03:12:41 PM,11/01/2016 12:00:00 AM,T5,Arrival,International,51557
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,TBIT,Arrival,Domestic,9379
04/18/2018 03:12:41 PM,01/01/2010 12:00:00 AM,T6,Departure,Domestic,246926
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,T2,Arrival,Domestic,76069
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,T4,Departure,Domestic,360102
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,T5,Departure,International,62641
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,T6,Departure,International,73210
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,T8,Departure,International,3114
04/18/2018 03:12:41 PM,12/01/2009 12:00:00 AM,T6,Departure,Domestic,199832
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,T1,Arrival,Domestic,394326
04/18/2018 03:12:41 PM,03/01/2018 12:00:00 AM,T5,Departure,Domestic,396888
04/18/2018 03:12:41 PM,09/01/2014 12:00:00 AM,T8,Departure,International,3329
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,T6,Departure,International,4611
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,T4,Arrival,International,68369
01/02/2020 10:43:42 AM,11/01/2019 12:00:00 AM,T2,Departure,Domestic,268414
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,T8,Departure,Domestic,172680
04/18/2018 03:12:41 PM,10/01/2010 12:00:00 AM,T7,Departure,Domestic,256343
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,TBIT,Departure,Domestic,8991
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,T6,Departure,Domestic,178771
06/10/2020 06:01:27 AM,05/01/2020 12:00:00 AM,T6,Arrival,Domestic,17051
04/18/2018 03:12:41 PM,12/01/2012 12:00:00 AM,T7,Arrival,Domestic,220914
04/10/2019 06:01:25 AM,03/01/2019 12:00:00 AM,T3,Departure,Domestic,310613
04/18/2018 03:12:41 PM,06/01/2014 12:00:00 AM,T1,Departure,Domestic,384976
05/28/2019 06:24:45 AM,04/01/2019 12:00:00 AM,T5,Departure,Domestic,372949
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,T8,Arrival,International,3404
06/29/2020 07:20:39 AM,05/01/2020 12:00:00 AM,T5,Departure,International,81
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,T1,Departure,Domestic,416094
04/18/2018 03:12:41 PM,01/01/2010 12:00:00 AM,T8,Arrival,International,5266
04/18/2018 03:12:41 PM,07/01/2015 12:00:00 AM,T4,Departure,International,52715
03/22/2019 10:49:20 AM,01/01/2018 12:00:00 AM,TBIT,Arrival,International,773436
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,T6,Departure,Domestic,267995
04/18/2018 03:12:41 PM,04/01/2007 12:00:00 AM,T8,Arrival,Domestic,124222
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,T4,Departure,International,47260
09/26/2018 09:27:08 AM,08/01/2018 12:00:00 AM,T3,Arrival,Domestic,392314
04/18/2018 03:12:41 PM,02/01/2007 12:00:00 AM,T7,Departure,Domestic,227577
09/26/2018 09:27:08 AM,08/01/2018 12:00:00 AM,T7,Departure,Domestic,371306
03/03/2021 10:48:12 AM,01/01/2021 12:00:00 AM,T7,Arrival,Domestic,97939
09/27/2019 07:57:24 AM,08/01/2019 12:00:00 AM,T2,Arrival,International,87369
04/18/2018 03:12:41 PM,09/01/2014 12:00:00 AM,T5,Arrival,International,37076
04/18/2018 03:12:41 PM,12/01/2017 12:00:00 AM,T7,Arrival,International,78118
09/28/2020 04:07:45 PM,08/01/2020 12:00:00 AM,T5,Arrival,Domestic,153345
04/18/2018 03:12:41 PM,12/01/2016 12:00:00 AM,T4,Arrival,Domestic,355396
04/18/2018 03:12:41 PM,10/01/2015 12:00:00 AM,T8,Departure,International,10169
10/10/2019 06:01:25 AM,09/01/2019 12:00:00 AM,T8,Arrival,Domestic,131314
04/18/2018 03:12:41 PM,04/01/2017 12:00:00 AM,T2,Departure,International,210154
04/18/2018 03:12:41 PM,09/01/2009 12:00:00 AM,T6,Arrival,Domestic,187499
04/18/2018 03:12:41 PM,07/01/2016 12:00:00 AM,T1,Departure,International,3777
04/18/2018 03:12:41 PM,02/01/2007 12:00:00 AM,TBIT,Departure,International,279374
04/18/2018 03:12:41 PM,06/01/2009 12:00:00 AM,T6,Arrival,Domestic,215962
04/18/2018 03:12:41 PM,01/01/2011 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,209
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,234
04/18/2018 03:12:41 PM,01/01/2017 12:00:00 AM,T3,Arrival,Domestic,324638
04/18/2018 03:12:41 PM,06/01/2017 12:00:00 AM,T3,Departure,International,28137
04/18/2018 03:12:41 PM,12/01/2009 12:00:00 AM,T7,Arrival,International,18892
04/18/2018 03:12:41 PM,08/01/2014 12:00:00 AM,TBIT,Arrival,International,559898
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,T3,Arrival,International,17982
04/18/2018 03:12:41 PM,02/01/2012 12:00:00 AM,T6,Departure,International,18007
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,T7,Arrival,International,51121
04/18/2018 03:12:41 PM,02/01/2011 12:00:00 AM,T8,Departure,Domestic,123068
04/18/2018 03:12:41 PM,03/01/2011 12:00:00 AM,T5,Departure,Domestic,224538
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,T8,Departure,Domestic,121530
09/10/2019 06:01:34 AM,08/01/2019 12:00:00 AM,T7,Departure,International,42413
04/18/2018 03:12:41 PM,10/01/2016 12:00:00 AM,T2,Departure,Domestic,40802
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,T8,Arrival,International,4014
04/18/2018 03:12:41 PM,07/01/2013 12:00:00 AM,T5,Departure,International,44372
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,T8,Arrival,International,5086
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,808
07/18/2019 06:18:08 AM,06/01/2019 12:00:00 AM,T4,Departure,Domestic,400445
04/18/2018 03:12:41 PM,09/01/2014 12:00:00 AM,T5,Departure,International,35822
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,T5,Arrival,International,41491
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,TBIT,Departure,International,299554
12/07/2020 01:58:36 PM,10/01/2020 12:00:00 AM,T6,Departure,Domestic,55960
05/04/2020 06:39:48 AM,03/01/2020 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,55061
06/24/2019 01:17:06 PM,05/01/2019 12:00:00 AM,TBIT,Arrival,International,756577
04/18/2018 03:12:41 PM,11/01/2014 12:00:00 AM,T6,Arrival,Domestic,271520
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,T6,Arrival,Domestic,246211
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,Miscellaneous Terminal,Arrival,International,13
04/18/2018 03:12:41 PM,07/01/2015 12:00:00 AM,Miscellaneous Terminal,Departure,International,5348
01/10/2019 06:01:19 AM,12/01/2018 12:00:00 AM,T2,Arrival,Domestic,223855
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,T2,Departure,Domestic,29146
08/10/2018 06:01:24 AM,06/01/2018 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,121845
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,T7,Arrival,Domestic,191967
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,T7,Departure,International,37078
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,T5,Departure,International,22927
04/18/2018 03:12:41 PM,07/01/2015 12:00:00 AM,T7,Arrival,International,88934
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,T8,Departure,Domestic,113938
04/18/2018 03:12:41 PM,12/01/2016 12:00:00 AM,T1,Departure,International,15847
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,T2,Arrival,Domestic,120476
04/18/2018 03:12:41 PM,03/01/2014 12:00:00 AM,T8,Arrival,International,3679
10/29/2018 10:20:51 AM,09/01/2018 12:00:00 AM,T1,Arrival,Domestic,377083
04/18/2018 03:12:41 PM,06/01/2016 12:00:00 AM,T1,Arrival,Domestic,412949
01/10/2021 06:01:37 AM,11/01/2020 12:00:00 AM,TBIT,Departure,Domestic,19684
04/18/2018 03:12:41 PM,12/01/2009 12:00:00 AM,T3,Departure,International,69201
04/18/2018 03:12:41 PM,02/01/2014 12:00:00 AM,T2,Arrival,Domestic,24858
03/14/2019 06:45:08 AM,02/01/2019 12:00:00 AM,T2,Departure,Domestic,235865
04/18/2018 03:12:41 PM,11/01/2017 12:00:00 AM,Miscellaneous Terminal,Departure,International,3724
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,T4,Departure,International,32943
04/18/2018 03:12:41 PM,05/01/2014 12:00:00 AM,T7,Arrival,Domestic,265726
10/29/2018 10:20:51 AM,11/01/2016 12:00:00 AM,T2,Arrival,International,183748
07/12/2018 02:24:30 PM,06/01/2018 12:00:00 AM,T2,Departure,Domestic,252126
04/18/2018 03:12:41 PM,12/01/2009 12:00:00 AM,T4,Departure,Domestic,365220
04/01/2021 09:37:48 AM,02/01/2021 12:00:00 AM,T5,Departure,Domestic,121963
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,T1,Arrival,Domestic,459302
04/18/2018 03:12:41 PM,09/01/2014 12:00:00 AM,T8,Arrival,International,2935
01/02/2020 10:43:42 AM,11/01/2019 12:00:00 AM,T7,Arrival,Domestic,309673
11/25/2018 11:40:39 AM,10/01/2018 12:00:00 AM,T2,Departure,Domestic,233231
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,Imperial Terminal,Arrival,Domestic,25
04/18/2018 03:12:41 PM,07/01/2008 12:00:00 AM,T4,Departure,International,49566
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,T1,Arrival,Domestic,390769
04/18/2018 03:12:41 PM,12/01/2009 12:00:00 AM,T3,Arrival,International,14836
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,T4,Departure,Domestic,476971
03/01/2019 11:09:59 AM,01/01/2019 12:00:00 AM,T4,Arrival,International,66834
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,TBIT,Departure,Domestic,7083
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,T7,Arrival,International,18533
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,TBIT,Arrival,International,459053
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,T8,Departure,Domestic,91091
04/18/2018 03:12:41 PM,03/01/2015 12:00:00 AM,T5,Arrival,International,68159
11/25/2018 11:40:39 AM,10/01/2018 12:00:00 AM,T3,Departure,Domestic,297209
04/18/2018 03:12:41 PM,06/01/2015 12:00:00 AM,T1,Departure,Domestic,379392
04/18/2018 03:12:41 PM,09/01/2009 12:00:00 AM,T3,Departure,International,44521
04/18/2018 03:12:41 PM,10/01/2014 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,49277
04/18/2018 03:12:41 PM,12/01/2009 12:00:00 AM,T5,Departure,International,19781
04/18/2018 03:12:41 PM,03/01/2014 12:00:00 AM,T7,Arrival,International,94062
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,T3,Arrival,International,23419
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,T3,Departure,Domestic,220843
04/18/2018 03:12:41 PM,03/01/2011 12:00:00 AM,T6,Arrival,International,9858
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,T4,Arrival,Domestic,302898
09/27/2019 07:57:24 AM,08/01/2019 12:00:00 AM,T2,Arrival,Domestic,284424
04/18/2018 03:12:41 PM,01/01/2018 12:00:00 AM,T5,Arrival,International,12223
04/18/2018 03:12:41 PM,06/01/2009 12:00:00 AM,T6,Departure,International,4758
04/18/2018 03:12:41 PM,04/01/2014 12:00:00 AM,TBIT,Departure,International,363893
04/18/2018 03:12:41 PM,02/01/2016 12:00:00 AM,T2,Departure,International,145493
09/28/2020 04:07:45 PM,08/01/2020 12:00:00 AM,T4,Departure,International,5024
04/18/2018 03:12:41 PM,07/01/2015 12:00:00 AM,T5,Departure,International,79836
08/27/2020 07:15:54 AM,07/01/2020 12:00:00 AM,T7,Arrival,Domestic,75949
04/18/2018 03:12:41 PM,10/01/2010 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,50
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,T1,Arrival,Domestic,395023
04/18/2018 03:12:41 PM,04/01/2015 12:00:00 AM,T6,Arrival,International,632
04/18/2018 03:12:41 PM,06/01/2015 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,100223
10/29/2018 10:20:51 AM,09/01/2017 12:00:00 AM,T2,Arrival,International,100772
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,T5,Arrival,International,7078
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,T5,Arrival,International,29218
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,T1,Departure,International,306
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,T6,Departure,Domestic,216110
04/18/2018 03:12:41 PM,06/01/2009 12:00:00 AM,T8,Departure,Domestic,111739
04/18/2018 03:12:41 PM,06/01/2011 12:00:00 AM,TBIT,Departure,Domestic,6208
04/18/2018 03:12:41 PM,09/01/2006 12:00:00 AM,T3,Arrival,International,19726
04/18/2018 03:12:41 PM,09/01/2009 12:00:00 AM,T6,Departure,Domestic,182653
10/29/2018 10:20:51 AM,09/01/2018 12:00:00 AM,T5,Departure,International,374
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,T2,Departure,International,211465
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,T5,Departure,Domestic,167421
04/18/2018 03:12:41 PM,04/01/2007 12:00:00 AM,T2,Departure,Domestic,93558
04/18/2018 03:12:41 PM,03/01/2007 12:00:00 AM,T8,Departure,International,3501
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,T3,Arrival,Domestic,156751
07/10/2019 06:01:27 AM,06/01/2019 12:00:00 AM,T8,Departure,International,12615
04/18/2018 03:12:41 PM,07/01/2008 12:00:00 AM,T8,Arrival,Domestic,109063
04/18/2018 03:12:41 PM,02/01/2015 12:00:00 AM,T6,Departure,Domestic,243781
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,Miscellaneous Terminal,Arrival,International,9
03/03/2021 10:48:12 AM,01/01/2021 12:00:00 AM,T7,Arrival,International,43720
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,T6,Arrival,International,3022
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,T8,Departure,International,3279
04/18/2018 03:12:41 PM,09/01/2016 12:00:00 AM,T2,Departure,International,203062
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,T4,Arrival,International,36807
01/22/2020 06:57:11 AM,12/01/2019 12:00:00 AM,T6,Arrival,International,63788
04/18/2018 03:12:41 PM,11/01/2006 12:00:00 AM,T3,Departure,International,55265
03/01/2019 11:09:59 AM,01/01/2019 12:00:00 AM,T7,Arrival,Domestic,306081
04/18/2018 03:12:41 PM,02/01/2018 12:00:00 AM,T7,Arrival,Domestic,286693
11/25/2018 11:40:39 AM,10/01/2018 12:00:00 AM,T4,Departure,International,76406
04/18/2018 03:12:41 PM,06/01/2013 12:00:00 AM,T4,Arrival,International,4630
09/26/2018 09:27:08 AM,08/01/2018 12:00:00 AM,T5,Arrival,International,16676
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,T5,Departure,Domestic,227316
04/18/2018 03:12:41 PM,03/01/2009 12:00:00 AM,T2,Arrival,International,134164
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,T3,Departure,Domestic,250822
04/18/2018 03:12:41 PM,09/01/2015 12:00:00 AM,T3,Departure,Domestic,267529
04/18/2018 03:12:41 PM,04/01/2016 12:00:00 AM,T5,Arrival,International,67833
04/29/2019 01:10:30 PM,02/01/2019 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,107935
04/18/2018 03:12:41 PM,02/01/2014 12:00:00 AM,T7,Departure,International,34105
04/18/2018 03:12:41 PM,06/01/2014 12:00:00 AM,T6,Departure,International,81317
04/18/2018 03:12:41 PM,06/01/2017 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,126028
05/23/2018 07:44:39 AM,04/01/2018 12:00:00 AM,T3,Departure,Domestic,338420
12/26/2018 06:52:40 AM,11/01/2018 12:00:00 AM,TBIT,Departure,Domestic,20608
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,T6,Departure,International,5648
10/29/2018 10:20:51 AM,07/01/2016 12:00:00 AM,T2,Arrival,International,253283
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,T3,Departure,International,80330
04/18/2018 03:12:41 PM,11/01/2016 12:00:00 AM,T4,Arrival,Domestic,343535
05/10/2020 06:01:34 AM,04/01/2020 12:00:00 AM,TBIT,Departure,Domestic,9
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,T4,Arrival,Domestic,341132
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,TBIT,Arrival,Domestic,7449
05/23/2018 07:44:39 AM,04/01/2018 12:00:00 AM,T4,Arrival,International,59121
02/02/2021 08:17:02 AM,12/01/2020 12:00:00 AM,T5,Departure,International,3233
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,T5,Arrival,International,31655
04/18/2018 03:12:41 PM,08/01/2017 12:00:00 AM,T5,Arrival,International,19669
